"","name","buf_width","area_ha","prop.hs"
"394","2014KING",350,8784.28469723096,0.459676744186065
"395","2015BUTTE",350,5558.17529854636,0.350454844504456
"396","2015ROUGH",NA,NA,NA
"397","2004POWER",360,343.674275388482,0.125040204003889
"398","2007ANGORA",360,47.1049092578729,0.0738830954488696
"399","2007ANTELOPE_CMPLX",360,1580.32444337914,0.302754591916461
"400","2007MOONLIGHT",360,6299.6610151373,0.406697111227274
"401","2008RICH",360,84.8300681648595,0.106335334705652
"402","2008PIUTE",360,1445.74158904664,0.175317268197783
"403","2012CHIPS",360,576.716998727449,0.0831814558386666
"404","2013RIM",360,14345.6673168541,0.362093976762215
"405","2014KING",360,8656.35464516353,0.452982235544235
"406","2015BUTTE",360,5444.30199048633,0.343274888794923
"407","2015ROUGH",NA,NA,NA
"408","2004POWER",370,323.134076143175,0.117566992047567
"409","2007ANGORA",370,41.8125314420204,0.0655821081105965
"410","2007ANTELOPE_CMPLX",370,1541.85050475765,0.295383851284328
"411","2007MOONLIGHT",370,6183.66025092074,0.399208267685745
"412","2008RICH",370,74.5685581192578,0.0934724297370518
"413","2008PIUTE",370,1377.1914455105,0.167004562808124
"414","2012CHIPS",370,547.620033298562,0.0789847216515302
"415","2013RIM",370,14113.7415566748,0.356240019678026
"416","2014KING",370,8531.31158609716,0.446438801644283
"417","2015BUTTE",370,5333.11380589521,0.33626423586503
"418","2015ROUGH",NA,NA,NA
"419","2004POWER",380,303.041532171983,0.11025665206278
"420","2007ANGORA",380,36.7044506581727,0.0575701869316914
"421","2007ANTELOPE_CMPLX",380,1504.97354300574,0.288319055474143
"422","2007MOONLIGHT",380,6071.19302931149,0.391947544604562
"423","2008RICH",380,64.9475264372532,0.081412370771504
"424","2008PIUTE",380,1311.87211271449,0.159083640374226
"425","2012CHIPS",380,519.793334076156,0.0749712014022367
"426","2013RIM",380,13888.8476991724,0.350563552392549
"427","2014KING",380,8409.41971989931,0.440060267918679
"428","2015BUTTE",380,5224.38105619906,0.329408403358762
"429","2015ROUGH",NA,NA,NA
"430","2004POWER",390,283.527308378503,0.103156724314752
"431","2007ANGORA",390,31.8264658869443,0.0499191666849945
"432","2007ANTELOPE_CMPLX",390,1469.43494278354,0.281510659607945
"433","2007MOONLIGHT",390,5961.69024271766,0.384878201210998
"434","2008RICH",390,55.818650450671,0.0699692338682883
"435","2008PIUTE",390,1249.02519236013,0.151462534033614
"436","2012CHIPS",390,493.734101286265,0.0712126076269797
"437","2013RIM",390,13670.1016914377,0.345042260835172
"438","2014KING",390,8290.22403750079,0.433822823995299
"439","2015BUTTE",390,5117.80917711438,0.322688818367815
"440","2015ROUGH",NA,NA,NA
"441","2004POWER",400,264.703553809771,0.096308012380369
"442","2007ANGORA",400,27.2096311600663,0.0426777549898733
"443","2007ANTELOPE_CMPLX",400,1435.1004575002,0.274932945060675
"444","2007MOONLIGHT",400,5854.82755012749,0.377979298512907
"445","2008RICH",400,47.1390080059471,0.0590892156807345
"446","2008PIUTE",400,1188.79820506476,0.144159132814197
"447","2012CHIPS",400,469.985303414385,0.067787254142064
"448","2013RIM",400,13457.4875081351,0.339675740515992
"449","2014KING",400,8173.59179662317,0.427719523544364
"450","2015BUTTE",400,5013.64516307473,0.316121054419677
"451","2015ROUGH",NA,NA,NA
"452","2004POWER",410,246.552406623961,0.0897040175237483
"453","2007ANGORA",410,23.0168174359841,0.0361014116435814
"454","2007ANTELOPE_CMPLX",410,1401.94968567129,0.268582003367135
"455","2007MOONLIGHT",410,5750.44462267725,0.371240485907999
"456","2008RICH",410,39.0885652453666,0.0489979055592883
"457","2008PIUTE",410,1131.49193678608,0.137209911403299
"458","2012CHIPS",410,447.973297493681,0.0646124028676024
"459","2013RIM",410,13250.1358820289,0.334442050564413
"460","2014KING",410,8059.75988812419,0.42176276293302
"461","2015BUTTE",410,4912.02321242471,0.309713573007097
"462","2015ROUGH",NA,NA,NA
"463","2004POWER",420,229.359716922333,0.0834487415789978
"464","2007ANGORA",420,19.3950478937426,0.0304207395225857
"465","2007ANTELOPE_CMPLX",420,1369.51512717007,0.262368272025975
"466","2007MOONLIGHT",420,5648.0108211095,0.364627506084238
"467","2008RICH",420,31.886991766495,0.0399706615307331
"468","2008PIUTE",420,1076.63809812946,0.130558082877164
"469","2012CHIPS",420,427.185435740625,0.0616141132243154
"470","2013RIM",420,13047.9735516643,0.32933934181365
"471","2014KING",420,7948.24978408986,0.415927501061042
"472","2015BUTTE",420,4813.17412478607,0.303480926540033
"473","2015ROUGH",NA,NA,NA
"474","2004POWER",430,213.016660156315,0.0775025905330402
"475","2007ANGORA",430,16.2533110883775,0.0254929890200789
"476","2007ANTELOPE_CMPLX",430,1337.91318551415,0.256314051331047
"477","2007MOONLIGHT",430,5547.48345946191,0.358137603296909
"478","2008RICH",430,25.5596777354981,0.0320393104210503
"479","2008PIUTE",430,1024.03172318201,0.124178792127385
"480","2012CHIPS",430,407.235290274642,0.0587366496716276
"481","2013RIM",430,12851.4552819233,0.32437909282521
"482","2014KING",430,7839.23488371241,0.410222811811948
"483","2015BUTTE",430,4717.07409347418,0.297421613956083
"484","2015ROUGH",NA,NA,NA
"485","2004POWER",440,197.625669375323,0.0719028329576387
"486","2007ANGORA",440,13.39641367264,0.0210120033270794
"487","2007ANTELOPE_CMPLX",440,1306.99127652551,0.250390109588354
"488","2007MOONLIGHT",440,5448.71066005854,0.351760972540324
"489","2008RICH",440,20.2143649673564,0.0253389076676055
"490","2008PIUTE",440,974.124009994355,0.118126753502815
"491","2012CHIPS",440,387.705601102597,0.0559198296698037
"492","2013RIM",440,12659.9827328462,0.319546201109208
"493","2014KING",440,7732.59874920834,0.404642602061134
"494","2015BUTTE",440,4623.57294145358,0.291526166271852
